"Notes","State","State Code","Year","Year Code","UCD - Drug/Alcohol Induced Cause","UCD - Drug/Alcohol Induced Cause Code",Deaths,Population,Crude Rate
,"Colorado","08","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",24,4528732,0.5
,"Colorado","08","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",19,4528732,Unreliable
,"Colorado","08","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",72,4575013,1.6
,"Colorado","08","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",29,4575013,0.6
,"Colorado","08","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",18,4575013,Unreliable
,"Colorado","08","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",103,4631888,2.2
,"Colorado","08","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",31,4631888,0.7
,"Colorado","08","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,4631888,Unreliable
,"Colorado","08","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",118,4720423,2.5
,"Colorado","08","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",28,4720423,0.6
,"Colorado","08","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",31,4720423,0.7
,"Colorado","08","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",171,4803868,3.6
,"Colorado","08","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",30,4803868,0.6
,"Colorado","08","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",35,4803868,0.7
,"Colorado","08","2007","2007","All other non-drug and non-alcohol causes","O9",12,4803868,Unreliable
,"Colorado","08","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",167,4889730,3.4
,"Colorado","08","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",28,4889730,0.6
,"Colorado","08","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",21,4889730,0.4
,"Colorado","08","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",187,4972195,3.8
,"Colorado","08","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,4972195,0.4
,"Colorado","08","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,4972195,Unreliable
,"Colorado","08","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",135,5029196,2.7
,"Colorado","08","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",24,5029196,0.5
,"Colorado","08","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,5029196,Unreliable
,"Colorado","08","2010","2010","All other non-drug and non-alcohol causes","O9",18,5029196,Unreliable
,"Colorado","08","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",212,5116796,4.1
,"Colorado","08","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",27,5116796,0.5
,"Colorado","08","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,5116796,Unreliable
,"Colorado","08","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",211,5187582,4.1
,"Colorado","08","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",37,5187582,0.7
,"Colorado","08","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,5187582,Unreliable
,"Colorado","08","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",192,5268367,3.6
,"Colorado","08","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",40,5268367,0.8
,"Colorado","08","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,5268367,Unreliable
,"Colorado","08","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",239,5355866,4.5
,"Colorado","08","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",51,5355866,1.0
,"Colorado","08","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",238,5456574,4.4
,"Colorado","08","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",43,5456574,0.8
,"Colorado","08","2015","2015","All other non-drug and non-alcohol causes","O9",12,5456574,Unreliable
,"Colorado","08","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",216,5540545,3.9
,"Colorado","08","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",39,5540545,0.7
,"Colorado","08","2016","2016","All other non-drug and non-alcohol causes","O9",11,5540545,Unreliable
,"Colorado","08","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",241,5607154,4.3
,"Colorado","08","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",51,5607154,0.9
,"Colorado","08","2017","2017","All other non-drug and non-alcohol causes","O9",12,5607154,Unreliable
,"Colorado","08","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",229,5695564,4.0
,"Colorado","08","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",35,5695564,0.6
,"Colorado","08","2018","2018","All other non-drug and non-alcohol causes","O9",20,5695564,0.4
,"Connecticut","09","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,3386401,Unreliable
,"Connecticut","09","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,3405565,Unreliable
,"Connecticut","09","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,3432835,0.6
,"Connecticut","09","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",42,3458749,1.2
,"Connecticut","09","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",39,3484336,1.1
,"Connecticut","09","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",59,3496094,1.7
,"Connecticut","09","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",55,3506956,1.6
,"Connecticut","09","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",85,3517460,2.4
,"Connecticut","09","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",79,3527270,2.2
,"Connecticut","09","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",74,3545579,2.1
,"Connecticut","09","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",63,3561807,1.8
,"Connecticut","09","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",74,3574097,2.1
,"Connecticut","09","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",68,3580709,1.9
,"Connecticut","09","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",56,3590347,1.6
,"Connecticut","09","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",156,3596080,4.3
,"Connecticut","09","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,3596080,Unreliable
,"Connecticut","09","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",168,3596677,4.7
,"Connecticut","09","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",23,3596677,0.6
,"Connecticut","09","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",212,3590886,5.9
,"Connecticut","09","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",27,3590886,0.8
,"Connecticut","09","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",230,3576452,6.4
,"Connecticut","09","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",30,3576452,0.8
,"Connecticut","09","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",252,3588184,7.0
,"Connecticut","09","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,3588184,Unreliable
,"Connecticut","09","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",208,3572665,5.8
,"Connecticut","09","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",20,3572665,0.6
,"Delaware","10","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,806169,2.5
,"Delaware","10","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,818003,2.6
,"Delaware","10","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,830803,Unreliable
,"Delaware","10","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,845150,Unreliable
,"Delaware","10","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,859268,Unreliable
,"Delaware","10","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,871749,2.4
,"Delaware","10","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",35,883874,4.0
,"Delaware","10","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",47,891730,5.3
,"Delaware","10","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",51,897934,5.7
,"Delaware","10","2010","2010","All other non-drug and non-alcohol causes","O9",13,897934,Unreliable
,"Delaware","10","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",54,907135,6.0
,"Delaware","10","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,907135,Unreliable
,"Delaware","10","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,907135,Unreliable
,"Delaware","10","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",34,917092,3.7
,"Delaware","10","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",45,925749,4.9
,"Delaware","10","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",45,935614,4.8
,"Delaware","10","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,935614,Unreliable
,"Delaware","10","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",42,945934,4.4
,"Delaware","10","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",38,952065,4.0
,"Delaware","10","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",74,961939,7.7
,"Delaware","10","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",81,967171,8.4
,"District of Columbia","11","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",13,568502,Unreliable
,"District of Columbia","11","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,567754,3.5
,"District of Columbia","11","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",11,567136,Unreliable
,"District of Columbia","11","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,570681,3.5
,"District of Columbia","11","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",12,580236,Unreliable
,"District of Columbia","11","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,601723,Unreliable
,"District of Columbia","11","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,617996,Unreliable
,"District of Columbia","11","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",13,632323,Unreliable
,"District of Columbia","11","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,646449,Unreliable
,"District of Columbia","11","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,658893,3.3
,"District of Columbia","11","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,672228,3.3
,"District of Columbia","11","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",54,681170,7.9
,"District of Columbia","11","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",48,693972,6.9
,"District of Columbia","11","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",35,702455,5.0
,"Florida","12","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",135,15759421,0.9
,"Florida","12","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",45,15759421,0.3
,"Florida","12","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,15759421,Unreliable
,"Florida","12","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",214,15982378,1.3
,"Florida","12","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",52,15982378,0.3
,"Florida","12","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,15982378,Unreliable
,"Florida","12","2000","2000","All other non-drug and non-alcohol causes","O9",11,15982378,Unreliable
,"Florida","12","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",467,16356966,2.9
,"Florida","12","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",70,16356966,0.4
,"Florida","12","2001","2001","All other non-drug and non-alcohol causes","O9",22,16356966,0.1
,"Florida","12","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",479,16689370,2.9
,"Florida","12","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",86,16689370,0.5
,"Florida","12","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",30,16689370,0.2
,"Florida","12","2002","2002","All other non-drug and non-alcohol causes","O9",24,16689370,0.1
,"Florida","12","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",591,17004085,3.5
,"Florida","12","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",69,17004085,0.4
,"Florida","12","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,17004085,Unreliable
,"Florida","12","2003","2003","All other non-drug and non-alcohol causes","O9",25,17004085,0.1
,"Florida","12","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",771,17415318,4.4
,"Florida","12","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",111,17415318,0.6
,"Florida","12","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",33,17415318,0.2
,"Florida","12","2004","2004","All other non-drug and non-alcohol causes","O9",43,17415318,0.2
,"Florida","12","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",742,17842038,4.2
,"Florida","12","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",82,17842038,0.5
,"Florida","12","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",29,17842038,0.2
,"Florida","12","2005","2005","All other non-drug and non-alcohol causes","O9",31,17842038,0.2
,"Florida","12","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",875,18166990,4.8
,"Florida","12","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",102,18166990,0.6
,"Florida","12","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",35,18166990,0.2
,"Florida","12","2006","2006","All other drug-induced causes","D9",37,18166990,0.2
,"Florida","12","2006","2006","All other non-drug and non-alcohol causes","O9",47,18166990,0.3
,"Florida","12","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1081,18367842,5.9
,"Florida","12","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",126,18367842,0.7
,"Florida","12","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",24,18367842,0.1
,"Florida","12","2007","2007","All other non-drug and non-alcohol causes","O9",38,18367842,0.2
,"Florida","12","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1057,18527305,5.7
,"Florida","12","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",125,18527305,0.7
,"Florida","12","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",47,18527305,0.3
,"Florida","12","2008","2008","All other non-drug and non-alcohol causes","O9",38,18527305,0.2
,"Florida","12","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1176,18652644,6.3
,"Florida","12","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",134,18652644,0.7
,"Florida","12","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",47,18652644,0.3
,"Florida","12","2009","2009","All other non-drug and non-alcohol causes","O9",51,18652644,0.3
,"Florida","12","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1315,18801310,7.0
,"Florida","12","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",142,18801310,0.8
,"Florida","12","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",35,18801310,0.2
,"Florida","12","2010","2010","All other non-drug and non-alcohol causes","O9",52,18801310,0.3
,"Florida","12","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1246,19057542,6.5
,"Florida","12","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",127,19057542,0.7
,"Florida","12","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",30,19057542,0.2
,"Florida","12","2011","2011","All other non-drug and non-alcohol causes","O9",49,19057542,0.3
,"Florida","12","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",961,19317568,5.0
,"Florida","12","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",116,19317568,0.6
,"Florida","12","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",30,19317568,0.2
