"Notes","County","County Code","Year","Year Code","Multiple Cause of death","Multiple Cause of death Code",Deaths,Population,Crude Rate
,"Polk County, IA","19153","2012","2012","Other opioids","T40.2",33,443710,7.437
,"Scott County, IA","19163","2011","2011","Other opioids","T40.2",10,167095,Unreliable
,"Scott County, IA","19163","2012","2012","Other opioids","T40.2",11,168799,Unreliable
,"Johnson County, KS","20091","2008","2008","Other opioids","T40.2",17,532175,Unreliable
,"Johnson County, KS","20091","2009","2009","Other opioids","T40.2",18,539396,Unreliable
,"Johnson County, KS","20091","2010","2010","Other opioids","T40.2",18,544179,Unreliable
,"Johnson County, KS","20091","2011","2011","Other opioids","T40.2",24,552991,4.340
,"Johnson County, KS","20091","2012","2012","Other opioids","T40.2",26,559913,4.644
,"Sedgwick County, KS","20173","2008","2008","Other opioids","T40.2",10,486077,Unreliable
,"Sedgwick County, KS","20173","2009","2009","Other opioids","T40.2",14,495006,Unreliable
,"Sedgwick County, KS","20173","2010","2010","Methadone","T40.3",10,498365,Unreliable
,"Sedgwick County, KS","20173","2011","2011","Other opioids","T40.2",12,501076,Unreliable
,"Sedgwick County, KS","20173","2011","2011","Cocaine","T40.5",13,501076,Unreliable
,"Sedgwick County, KS","20173","2012","2012","Other opioids","T40.2",10,503889,Unreliable
,"Shawnee County, KS","20177","2009","2009","Other opioids","T40.2",10,176786,Unreliable
,"Bell County, KY","21013","2009","2009","Other opioids","T40.2",11,28667,Unreliable
,"Bell County, KY","21013","2010","2010","Other opioids","T40.2",17,28691,Unreliable
,"Bell County, KY","21013","2011","2011","Other opioids","T40.2",20,28725,69.626
,"Boone County, KY","21015","2010","2010","Other opioids","T40.2",12,118811,Unreliable
,"Boone County, KY","21015","2012","2012","Heroin","T40.1",14,123316,Unreliable
,"Boyd County, KY","21019","2008","2008","Other opioids","T40.2",17,49244,Unreliable
,"Boyd County, KY","21019","2009","2009","Other opioids","T40.2",11,49362,Unreliable
,"Boyd County, KY","21019","2010","2010","Other opioids","T40.2",16,49542,Unreliable
,"Boyd County, KY","21019","2011","2011","Other opioids","T40.2",10,49466,Unreliable
,"Campbell County, KY","21037","2011","2011","Heroin","T40.1",12,90940,Unreliable
,"Campbell County, KY","21037","2012","2012","Heroin","T40.1",30,90908,33.000
,"Campbell County, KY","21037","2012","2012","Other opioids","T40.2",12,90908,Unreliable
,"Carter County, KY","21043","2010","2010","Other opioids","T40.2",11,27720,Unreliable
,"Clay County, KY","21051","2010","2010","Other opioids","T40.2",12,21730,Unreliable
,"Clay County, KY","21051","2011","2011","Other opioids","T40.2",25,21720,115.101
,"Clay County, KY","21051","2012","2012","Other opioids","T40.2",12,21556,Unreliable
,"Fayette County, KY","21067","2008","2008","Other opioids","T40.2",13,287683,Unreliable
,"Fayette County, KY","21067","2009","2009","Other opioids","T40.2",23,292514,7.863
,"Fayette County, KY","21067","2009","2009","Methadone","T40.3",11,292514,Unreliable
,"Fayette County, KY","21067","2010","2010","Other opioids","T40.2",38,295803,12.846
,"Fayette County, KY","21067","2011","2011","Other opioids","T40.2",39,301569,12.932
,"Fayette County, KY","21067","2012","2012","Heroin","T40.1",11,305489,Unreliable
,"Fayette County, KY","21067","2012","2012","Other opioids","T40.2",30,305489,9.820
,"Fayette County, KY","21067","2012","2012","Cocaine","T40.5",12,305489,Unreliable
,"Floyd County, KY","21071","2009","2009","Other opioids","T40.2",20,39643,50.450
,"Floyd County, KY","21071","2010","2010","Other opioids","T40.2",29,39451,73.509
,"Floyd County, KY","21071","2010","2010","Methadone","T40.3",14,39451,Unreliable
,"Floyd County, KY","21071","2011","2011","Other opioids","T40.2",29,39207,73.966
,"Floyd County, KY","21071","2012","2012","Other opioids","T40.2",14,38949,Unreliable
,"Greenup County, KY","21089","2010","2010","Other opioids","T40.2",12,36910,Unreliable
,"Harlan County, KY","21095","2010","2010","Other opioids","T40.2",11,29278,Unreliable
,"Jefferson County, KY","21111","2008","2008","Other opioids","T40.2",11,730194,Unreliable
,"Jefferson County, KY","21111","2008","2008","Cocaine","T40.5",16,730194,Unreliable
,"Jefferson County, KY","21111","2009","2009","Other opioids","T40.2",18,736705,Unreliable
,"Jefferson County, KY","21111","2010","2010","Other opioids","T40.2",19,741096,Unreliable
,"Jefferson County, KY","21111","2011","2011","Heroin","T40.1",12,746906,Unreliable
,"Jefferson County, KY","21111","2011","2011","Other opioids","T40.2",52,746906,6.962
,"Jefferson County, KY","21111","2011","2011","Cocaine","T40.5",10,746906,Unreliable
,"Jefferson County, KY","21111","2012","2012","Heroin","T40.1",37,750828,4.928
,"Jefferson County, KY","21111","2012","2012","Other opioids","T40.2",41,750828,5.461
,"Jefferson County, KY","21111","2012","2012","Cocaine","T40.5",14,750828,Unreliable
,"Johnson County, KY","21115","2009","2009","Other opioids","T40.2",11,23220,Unreliable
,"Johnson County, KY","21115","2010","2010","Other opioids","T40.2",19,23356,Unreliable
,"Johnson County, KY","21115","2011","2011","Other opioids","T40.2",14,23396,Unreliable
,"Kenton County, KY","21117","2008","2008","Other opioids","T40.2",10,158258,Unreliable
,"Kenton County, KY","21117","2009","2009","Heroin","T40.1",10,159239,Unreliable
,"Kenton County, KY","21117","2009","2009","Other opioids","T40.2",11,159239,Unreliable
,"Kenton County, KY","21117","2010","2010","Heroin","T40.1",17,159720,Unreliable
,"Kenton County, KY","21117","2010","2010","Other opioids","T40.2",13,159720,Unreliable
,"Kenton County, KY","21117","2011","2011","Heroin","T40.1",12,160406,Unreliable
,"Kenton County, KY","21117","2011","2011","Other opioids","T40.2",13,160406,Unreliable
,"Kenton County, KY","21117","2012","2012","Heroin","T40.1",21,161711,12.986
,"Kenton County, KY","21117","2012","2012","Other opioids","T40.2",16,161711,Unreliable
,"Knox County, KY","21121","2008","2008","Other opioids","T40.2",12,31746,Unreliable
