payor_plan_id,payor_plan,payor_plan_var
6280093,IBEW LOCAL 150 (IL),
6280272,IBEW LOCAL 164 (NJ),
6280087,IBEW LOCAL 1710 (CA),
6280132,IBEW LOCAL 17 (MI),
6280151,IBEW LOCAL 191 (WA),
6280152,IBEW LOCAL 194 (LA),
6280308,IBEW LOCAL 1 (MO),
6280153,IBEW LOCAL 234 (CA),
6280091,IBEW LOCAL 26,
6280240,IBEW LOCAL 269 (NJ),
6280199,IBEW LOCAL 292 (MN),
6280319,IBEW LOCAL 313 (DE),
6280094,IBEW LOCAL 351 (NJ),
6280169,IBEW LOCAL 357 (NV),
6280154,IBEW LOCAL 364 (IL),
6280318,IBEW LOCAL 375 (PA),
6280286,IBEW LOCAL 38 (OH),
6280116,IBEW LOCAL 3 (NY),
6280256,IBEW LOCAL 400 (NJ),
6280155,IBEW LOCAL 405 (IA),
6280146,IBEW LOCAL 43 (NY),
6280355,IBEW LOCAL 456,
6280156,IBEW LOCAL 461 (IL),
6280157,IBEW LOCAL 480 (MS),
6280231,IBEW LOCAL 481 BENEFIT FUND (IN),
6280158,IBEW LOCAL 540 (OH),
6280100,IBEW LOCAL 595 (CA),
6280273,IBEW LOCAL 5/WPEE INS TRUST (PA),
6280159,IBEW LOCAL 602 (TX),
6280284,IBEW LOCAL 606 (FL),
6280353,IBEW LOCAL 607 (PA),
6280160,IBEW LOCAL 640 (AZ),
6280161,IBEW LOCAL 648 (OH),
6280330,IBEW LOCAL 654 (PA),
6280162,IBEW LOCAL 683 (OH),
6280314,IBEW LOCAL 697 (IN),
6280130,IBEW LOCAL 701 (IL),
6280388,IBEW LOCAL 716 (TX),
6280163,IBEW LOCAL 728 (FL),
6280147,IBEW LOCAL 76 (WA),
6280148,IBEW LOCAL 82 (OH),
6280280,IBEW LOCAL 915,
6280186,IBEW LOCAL 98 (PA),
6280287,IBEW LOCAL 995 (LA),
6280133,IBEW LOCAL 9 (IL),
6280283,IBEW LOCAL UNION 412 (MO),
6280168,IBEW NEW ENGLAND ELECTRICAL WRKS,
6280167,IBEW PUGET SOUND ELEC PENSN (WA),
6280164,IBEW SOUTHWESTERN HLTH BNFT(TX),
6280166,IBEW WESTERN UTILITIES TRUST(UT),
6280165,IBEW WISCONSIN ELECTRIC EMP (WI),
7390001,IBM CORPORATION,
6280110,IBT ALASKA TEAMSTERS (AK),
6280247,IBT BAY AREA DELIVERY DRIVER(CA),
6280189,IBT LOCAL 1205 (NY),
6280124,IBT LOCAL 135 (IN),
6280224,IBT LOCAL 14 (NV),
6280103,IBT LOCAL 175/ 505 (WV),
6280385,IBT LOCAL 177,
6280102,IBT LOCAL 20 (OH),
6280315,IBT LOCAL 223 (OR),
6280109,IBT LOCAL 237 (NY),
6280140,IBT LOCAL 25 TEAMSTERCARE (MA),
6280123,IBT LOCAL 272 (NY),
6280070,IBT LOCAL 293 (OH),
6280341,IBT LOCAL 348 HW (OH),
6280229,IBT LOCAL 355 (MD),
6280112,IBT LOCAL 456 (NY),
6280084,IBT LOCAL 469 (NJ),
6280088,IBT LOCAL 631 (NV),
6280262,IBT LOCAL 638 (MN),
6280227,IBT LOCAL 653 (MA),
6280265,IBT LOCAL 67 (MD),
6280136,IBT LOCAL 705 (IL),
6280143,IBT LOCAL 727 (IL),
6280313,IBT LOCAL 734 WELFARE FUND (IL),
6280223,IBT LOCAL 804 (NY),
6280421,IBT LOCAL 812 HLTH FUND(NY),
6280236,IBT LOCAL 830,
6280257,IBT LOCAL 97 (NJ),
6280279,IBT MI CONF TMSTRS WELF FUND(MI),
6280215,IBT MINNESOTA TEAMSTERS (MN),
6280062,IBT NEW YORK STATE (NY),
6280419,IBT NORTHERN NJ (NJ),
6280141,IBT NORTH NEW ENG BENEFIT TRUST,
6280175,IBT OREGON TEAMSTERS (OR),
6280099,IBT PHILADELPHIA VICINITY,
6280299,IBT ROAD CARRIERS LOCAL 707 (NY),
6280188,IBT SUBURBAN TMSTRS OF N IL (IL),
6280002,IBT TEAMSTERS,
6280190,IBT TEAMSTERS BENEFIT TRUST,
6280396,IBT TEAMSTERS LOCAL 301,
6280397,IBT TEAMSTERS LOCAL 710,
6280185,IBT TRICOUNTIES WELFRE TRST (CA),
6280252,IBT UTCA LOCAL 560 (NJ),
21490001,ICAHN ASSOCIATES CORP,
10540005,I CARE MED ADV GNRL (WI),
10540002,I CARE MEDCR (WI),
10540001,I CARE (WI),
32510001,ICC INDUSTRIES INC,
34420001,ICF INTERNATIONAL,
13580001,ICI GROUP - US,
26220041,IDAHO RX CARD,
28430001,IDEAL INDUSTRIES (IL),
5370002,IEHP MEDICARE DUAL CHOICE (CA),
26600001,IFEBP (WI),
550010,IHA MEDICARE ADV GENERAL (NY),
550016,IHA MEDISOURCE (NY),
1479999,IHC/SELECT HEALTH UNSP,
30960001,IHEART MEDIA INC,
47240001,IHS MARKIT,
15630001,IKEA,
12610047,IL COMPREHENSIVE HLTH INS (IL),
9650019,ILLINICARE HEALTH PLAN (IL),
9650105,ILLINICARE MMAI HEALTH PLAN (IL),
7710015,ILLINOIS CARES RX PROGRAM (IL),
27700001,ILLINOIS CENTRAL COLLEGE (IL),
5910003,ILLINOIS HEALTH SOLUTIONS (IL),
7710024,ILLINOIS RX BUYING CARD(IL),
26220029,ILLINOIS RX CARD,
14300001,ILLINOIS TOOL WORKS INC,
12300001,IL MUNICIPAL RETIREMENT FND (IL),
33650012,IL PRESCRIPTION DISC CARD (IL),
6280019,ILWU LONGSHORE WAREHOUSE,
33570001,IMCARE (MN),
30780001,IMERICA LIFE AND HLTH INS,
24380001,IMERYS,
13670025,IMITREX/GSK,
31380001,IMPERIAL CNTY SCHLS VEBA (CA),
19580001,IMPERIAL IRRIGATION DISTRICT(CA),
29630001,IMSCO,
5919999,IMX COMPANIES UNSPECIFIED,
35240001,INCARE RX DISC CARD,
32730001,INCLUSIVE HLTH (NC),
13670444,INCRUSE FREE TRIAL/GSK,
29290001,IND COL UNI BEN ASSO/ICUBA(FL),
559999,INDEPENDENT HEALTH ASSN UNSPEC,
550001,INDEPENDENT HEALTH-BUFFALO (NY),
26220007,INDIANA DRUG CARD,
18010001,INDIANA STATE UNIVERSITY (IN),
23770001,INDIANA ST TEACHERS ASSOC (IN),
10980001,INDIANA UNIVERSITY (IN),
6309999,INDIAN HEALTH SVC UNSPECIFIED,
7760004,INDIGENT PROGRAM (CO),
7760003,INDIGENT PROGRAM (NM),
7760001,INDIGENT PROGRAM (OR),
7760002,INDIGENT PROGRAM (TX),
7769999,INDIGENT PROGRAM UNSPEC,
34570001,INDYNE INC,
23000001,INFINEON TECHNOLOGIES,
27780001,INGALLS HEALTH SYSTEM (IL),
8520001,INGERSOLL-RAND COMPANY,
27660001,INGRAM INDUSTRIES,
40580012,INHEALTH MUTUAL HIX GNRL,
15960001,INJURED WORKERS INS. FUND (MD),
5370001,INLAND EMPIRE HEALTH PLAN (CA),
22470001,INNOVIANT MEDICARE D,
7001980005,INNOVIANT PRES BEN PLAN 0005,
7001980006,INNOVIANT PRES BEN PLAN 0006,
7001980007,INNOVIANT PRES BEN PLAN 0007,
7001980011,INNOVIANT PRES BEN PLAN 0011,
7001980012,INNOVIANT PRES BEN PLAN 0012,
7001980014,INNOVIANT PRES BEN PLAN 0014,
7001980017,INNOVIANT PRES BEN PLAN 0017,
7001980018,INNOVIANT PRES BEN PLAN 0018,
7001980022,INNOVIANT PRES BEN PLAN 0022,
7001980029,INNOVIANT PRES BEN PLAN 0029,
7001980031,INNOVIANT PRES BEN PLAN 0031,
7001980033,INNOVIANT PRES BEN PLAN 0033,
7001980034,INNOVIANT PRES BEN PLAN 0034,
7001980035,INNOVIANT PRES BEN PLAN 0035,
7001980038,INNOVIANT PRES BEN PLAN 0038,
7001980039,INNOVIANT PRES BEN PLAN 0039,
7001980041,INNOVIANT PRES BEN PLAN 0041,
7001980042,INNOVIANT PRES BEN PLAN 0042,
7001980044,INNOVIANT PRES BEN PLAN 0044,
7001980045,INNOVIANT PRES BEN PLAN 0045,
7001980046,INNOVIANT PRES BEN PLAN 0046,
7001980048,INNOVIANT PRES BEN PLAN 0048,
7001980052,INNOVIANT PRES BEN PLAN 0052,
7001980053,INNOVIANT PRES BEN PLAN 0053,
7001980055,INNOVIANT PRES BEN PLAN 0055,
7001980060,INNOVIANT PRES BEN PLAN 0060,
7001980064,INNOVIANT PRES BEN PLAN 0064,
7001980065,INNOVIANT PRES BEN PLAN 0065,
7001980072,INNOVIANT PRES BEN PLAN 0072,
7001980077,INNOVIANT PRES BEN PLAN 0077,
7001980081,INNOVIANT PRES BEN PLAN 0081,
7001980088,INNOVIANT PRES BEN PLAN 0088,
7001980090,INNOVIANT PRES BEN PLAN 0090,
7001980092,INNOVIANT PRES BEN PLAN 0092,
7001980093,INNOVIANT PRES BEN PLAN 0093,
7001980095,INNOVIANT PRES BEN PLAN 0095,
7001980099,INNOVIANT PRES BEN PLAN 0099,
7001980102,INNOVIANT PRES BEN PLAN 0102,
7001980103,INNOVIANT PRES BEN PLAN 0103,
7001980104,INNOVIANT PRES BEN PLAN 0104,
7001980107,INNOVIANT PRES BEN PLAN 0107,
7001980108,INNOVIANT PRES BEN PLAN 0108,
7001980115,INNOVIANT PRES BEN PLAN 0115,
7001980131,INNOVIANT PRES BEN PLAN 0131,
7001980137,INNOVIANT PRES BEN PLAN 0137,
27170001,INOVA HLTH SYS (VA),
33650009,IN RX DISC CARD (IN),
45370001,INSIDERX PRES SAVINGS CARD,
28630001,INSIGHT ENTERPRISES INC,
32560001,INSITUFORM TECHNOLOGIES INC,
6280306,INSTALL LOCAL 596 (MN),
15120015,INSTIL INC MED ADV GENERAL,
15120010,INSTIL INC MED ADV GENERAL(GA),
15120016,INSTIL INC MED ADV GENERAL(SC),
15120012,INSTIL MED D GENERAL,
15120011,INSTIL RX MED PDP GENERAL,
15120013,INSTIL RX MED PDP GENERAL (GA),
15120014,INSTIL RX MED PDP GENERAL (SC),
7670002,INS TRUST FOR DELTA RETIREES,
13670295,INSULINS/LILLY,
20800001,INSURANCE ADMIN OF AMERICA/IAA,
40150001,INSURANCE MANAGMENT SVCS (TX),
23460001,INSURERS ADMIN CORP/IAC,
41510001,INTEGRA FIDA (NY),
37070001,INTEGRAL QUALITY CARE (FL),
32500001,INTEGRATED MEDICAL SYSTEMS (AL),
7003150001,INTEGRATED PRES SOLS (PROC-UNSP),
21450001,INTEL,
20850004,INTERCOMMUNITY HLTH NTWK CCO(OR),
42210001,INTERCONTINENTAL EXCHANGE INC,
19040001,INTERCONTINENTAL HOTELS GROUP,
44190001,INTERGOV PERSONNEL BEN COOP (IL),
26740001,INTERGRAPH CORP (AL),
13670281,INTERMEZZO/PURDUE PHARMA,
14520001,INTERNATIONAL PAPER,
7890001,INTERNATIONAL STEEL GROUP INC,
14270001,INTERNATIONAL TRUCK/ENGINE CORP,
36760007,INTERNET DRUG COUPON DISC CARD,
23250001,INTERNTL FLAVORS AND FRAGRANCES,
11860001,INTERPUBLIC GROUP OF COMPANIES,
17550001,INTERSTATE HOTEL AND RESORT,
44120001,INTERTEK,
43690001,INTL AUTO COMPONENT GROUP,
34580002,INTL STUDENT SCHOLAR INS,
27170002,INTOTAL HEALTH (VA),
13670343,INTUNIV/SHIRE,
13670089,INVEGA/JANSSEN,
43580001,INVENTIV HEALTH INC,
13670311,INVOKANA SAVINGS CARD/JANSSEN,
13670310,INVOKANA TRIAL OFFER/JANSSEN,
17920001,ION HEALTH INC (PA),
26220012,IOWA DRUG CARD,
5910001,IOWA HEALTH SOLUTIONS (IA),
10010001,IOWA PRIORITY PRESCR SAVINGS(IA),
18210001,IOWA STATE UNIVERSITY (IA),
7003060001,IPM/INTG PRES MGT (PROC-UNSP),
3060018,IPXP (IL),
30580001,IQVIA,QUINTILESIMS
47020001,IRON MOUNTAIN,
6280376,IRON WORKERS 7,
6280320,IRON WORKERS LOCAL 167 (TN),
6280317,IRON WORKERS LOCAL 17 (OH),
45820001,ISAS GROUP BENEFITS TRUST,
20890004,ITASCA/IMCARE CLASSIC MSHO (MN),
30910001,ITRON INC,
6280020,IUBAC BRICKLAYER ALLIED CRAFTWRK,
6280047,IUBAC DETROIT VICINTY TROWEL(MI),
6280295,IUBAC LOCAL 1 PA/DE,
6280073,IUBAC MAHONING TRUMBALL CNTY(OH),
6280117,IUBAC MASS BRICK/MASONS (MA),
6280278,IUBAC MN/ND LOCAL 1,
30650003,IU MED ADV GNRL (IN),
6280275,IUOE JOINT WELFARE FUND (NY),
6280307,IUOE LOCAL 12,
6280060,IUOE LOCAL 132 (WV),
6280322,IUOE LOCAL 137 (NY),
6280072,IUOE LOCAL 139 (WI),
6280106,IUOE LOCAL 150 (IL),
6280056,IUOE LOCAL 181/ 320,
6280095,IUOE LOCAL 18 (OH),
6280068,IUOE LOCAL 25,
6280413,IUOE LOCAL 302/612 EGWP,
6280079,IUOE LOCAL 324 (MI),
6280107,IUOE LOCAL 37 (MD),
6280291,IUOE LOCAL 399 (IL),
6280309,IUOE LOCAL 3 TRUST FUND,
6280057,IUOE LOCAL 4,
6280069,IUOE LOCAL 428 (AZ),
6280086,IUOE LOCAL 478 (CT),
6280214,IUOE LOCAL 49 (MN),IUOE LOCAL 49
6280041,IUOE LOCAL 513 (MO),
6280067,IUOE LOCAL 520 (IL),
6280338,IUOE LOCAL 542 EAST PA/DE,
6280090,IUOE LOCAL 547 (MI),
6280077,IUOE LOCAL 66 (PA),
6280128,IUOE LOCAL 701,
6280104,IUOE LOCAL 77 (MD),
6280064,IUOE LOCAL 825 (NJ),
6280184,IUOE LOCAL 94 (NY),
6280335,IUOE LOCAL 965 (IL),
6280105,IUOE LOCAL 99,
6280237,IUOE LOCALS 302/612,
6280021,IUOE OPERATING ENGINEERS,
6280042,IUPAT DISTRICT 21 (PA),
6280018,IUPAT PAINTERS ALLIED TRADES,
6280173,IUPAT/PAINTERS LOCAL UNION 42,
6280352,IUPAT PAINTERS TRUST HTLH W/F,
6280075,IUPAT PAINTING INDUSTRY FUND,
2980005,IVHP DESERT PRFD CHOICE (CA),
2980004,IVHP HEALTHY FOCUS (CA),
2980008,IVHP OC PREFERRED (CA),
2980001,IVHP SERVICE TO SRS (CA),
2980006,IVHP TOTAL FIT (CA),
2980003,IVHP VALUE CARE (CA),
34500001,IVY TECH COMMUNITY COLLEGE (IN),
39950001,JABIL CIRCUIT INC,
40820001,JACK IN THE BOX,
4780007,JACKSON CARE CONNECT CCO (OR),
19140001,JACKSON TOWNSHIP (OH),
37290001,JACOBS ENGINEERING GRP INC,
9790001,JAI MEDICAL SYS MEDICAID (MD),
13670075,JANSSEN PAP,
13670098,JANUMET/MERCK,
13670120,JANUVIA/JANUMET FRANCHISE,
13670078,JANUVIA/MERCK,
9030001,JARDEN CORPORATION,
13670518,JARDIANCE LIMIT/BI,
14830001,JASPER ENGINES,
20620001,JB HUNT TRANSPORT SERVICES,
27830001,JBS USA,
11010001,JC PENNEYS,
30860001,J CREW,
33180001,JDS UNIPHASE CORP,
37770001,JEFFERSON HEALTH BRONZE PLAN(OH),
14700002,JEFFERSON LEWIS BOCES (NY),
34550001,JEFFERSON LEWIS SCHOOL EMP (NY),
14060001,JELD-WEN HEALTH PLAN,
18940001,JEM MANAGEMENT,
34040002,JENNIE O TURKEY STORE,
40530001,JETBLUE AIRWAYS,
44090001,JEWEL-OSCO PHARMACY DISC CARD,
22690001,JEWISH HOSPITAL HEALTHCARE SRVCS,
46760001,JFK HEALTH SYSTEM (NJ),
42280001,JLG (PA),
23030001,JM FAMILY ENTERPRISES INC,
3450001,JMH HEALTH PLAN (FL),
3450005,JMH HEALTH PLAN MED ADV GENERAL,
21370001,J M HUBER CORPORATION,
16850001,J M SMUCKER COMPANY,
14770001,JOANN FABRICS,
27060001,JOAN SANFORD WEILL MED CTR(NY),
9090001,JOCKEY INTERNATIONAL,
29070001,JOES INC (OR),
39930001,JOHN DEERE EGWP,
16340001,JOHN HANCOCK FINANCIAL SERVICES,
1080001,JOHN HANCOCK STATE (MD),
8460003,JOHN MORRELL AND COMPANY,
26000001,JOHN MUIR HEALTH (CA),
7210005,JOHNS HOPKINS ADV MDCR GNRL,
7210001,JOHNS HOPKINS EMP HLTH PLN,
7219999,JOHNS HOPKINS HEALTHCARE UNSPEC,
31180001,JOHNS HOPKINS UNIVERSITY (MD),
32200001,JOHNSON AND JOHNSON,
32200002,JOHNSON AND JOHNSON RETIREES,
32490001,JOHNSON AND TOWERS,
44750001,JOHNSON AND WALES UNIVERSITY,
32980001,JOHNSON CNTY (KS),
16510001,JOHNSON CONTROLS INC,
25460001,JOHNSONDIVERSEY INC,
25020001,JOHNSON SAUSAGE SHOPPE (WI),
21960001,JOLIET JUNIOR COLLEGE (IL),
15330001,JORDAN SCHOOL DISTRICT (UT),
8100001,JPMORGAN CHASE AND CO,
28360001,KABA ILCO INC (NC),
13670116,KADIAN/ALLERGAN,
34240001,KADLEC HEALTH SYSTEMS (WA),
24700001,KAISER ALUMINUM CORPORATION,
24700002,KAISER ALUMINUM RETIREE VEBA,
2010003,KAISER-(CA) N CALIFORNIA,
2010004,KAISER-(CA) S CALIFORNIA,
2010007,KAISER-(CO) CO DENVER/BOULDER,
2010021,KAISER-(CO) COLORADO SPRINGS,
2010059,KAISER-(CO) COLORADO SPRINGS PPO,
2010001,KAISER-(GA) GEORGIA,
2010009,KAISER-(HI) HAWAII,
2010050,KAISER MED ADV GENERAL,
2010072,KAISER MED ADV GENERAL (CA),
2010057,KAISER MED ADV GENERAL (CO),
2010051,KAISER MED ADV GENERAL (DC),
2010071,KAISER MED ADV GENERAL (GA),
2010058,KAISER MED ADV GENERAL (HI),
2010052,KAISER MED ADV GENERAL (MD),
2010054,KAISER MED ADV GENERAL (OH),
2010055,KAISER MED ADV GENERAL (OR),
2010053,KAISER MED ADV GENERAL (VA),
2010056,KAISER MED ADV GENERAL (WA),
2010006,KAISER MID-ATLANTIC,
2010005,KAISER-(OR) NORTHWEST,
2010030,KAISER SNR ADV ENHD (GA),
2010031,KAISER SNR ADV ENHD (HI),
2010026,KAISER SNR ADV GOLD (CO),
2010024,KAISER SNR ADV N (CA),
2010065,KAISER SNR ADV S (CA),
2010025,KAISER SNR ADV SILVER (CO),
2019999,KAISER-UNSPECIFIED,
2010290,KAISER-(WA) WASHINGTON,
32690001,KALAMAZOO VAL COMM COLLEGE,
38040001,KAMAN CORPORATION,
22660001,KAMAX (MI),
120588,KANAWHA HLTHCARE,
8700008,KANAWHA HOSPICE CARE (WV),
26220044,KANSAS DRUG CARD,
17700001,KANSAS STATE EMPLOYEES (KS),
13670188,KAPIDEX/TAKEDA,
6140513,KARUK TRIBE OF CALIFORNIA (CA),
20350001,KATRINA RELIEF EFFORT,
17000001,KATY INDEP SCHOOL DISTRICT (TX),
43120001,KAWASAKI,
29200001,KAWEAH DELTA HLTHCARE DIST (CA),
29510001,KEENAN AND ASSOC WORK COMP (CA),
26770001,KELLER ISD (TX),
10340001,KELLOGG,
18600001,KELLY AND ASSOCIATES INSUR GROUP,
35060003,KELSEYCARE MED ADV GNRL (TX),
35060005,KELSEY-SEYBOLD CLINIC (TX),
14750230,KEMPER INSURANCE CO,
10890001,KEMPER INSURANCE COMPANIES,
26220054,KENT CNTY DISC CARD (MI),
13160001,KENT STATE UNIVERSITY (OH),
23650002,KENTUCKY ELECTRIC COOP EGWP (KY),
36100018,KENTUCKY HLTH COOP HIX PPO GNRL,
23650001,KENTUCKY RURAL ELECTRIC COOP(KY),
26220049,KENTUCKY RX CARD,
9650018,KENTUCKY SPIRIT HEALTH PLAN (KY),
5900001,KERN FAMILY HEALTH MEDI-CAL (CA),
17120001,KEY BENEFIT ADMINISTRATORS,
6140486,KEYCARE PPO (VA),
13410001,KEYCORP,
14610001,KEYSPAN CORPORATION,
18160026,KEYSTONE 65 COMPLETE (PA),
11620008,KEYSTONE 65 GENERAL MED ADV (PA),
11620030,KEYSTONE 65 PRFD RX (PA),
11620025,KEYSTONE 65 VALUE RX (PA),
18169999,KEYSTONE/AMERIHEALTH MERCY UNSP,
18160024,KEYSTONE/AMH MED ADV GENERAL(PA),
18160001,KEYSTONE FIRST (PA),
11590001,KEYSTONE HEALTH PLAN CENTRAL(PA),
11620006,KEYSTONE HP EAST - FEHB (PA),
18160035,KEYSTONE VIP CHOICE SNP (PA),
40770001,KFORCE INC,
30770001,KHIA HIGH RISK POOL (KS),
45310001,K HOVNANIAN,
7780001,KIDNEY DISEASE PROGRAM (MD),
7789999,KIDNEY DISEASE PROGRAMS UNSPEC,
7880001,KIMBERLY-CLARK CORP,
43830001,KINDER MORGAN,
25910001,KINDRED HEALTHCARE,
26300001,KING COUNTY (WA),
22670001,KINGS DAUGHTERS MEDICAL CTR (KY),
29340001,KINGSVILLE ISD (TX),
6320001,KITSAP PHYSICIANS SERVICE (WA),
8340001,KLAIS HEALTH NETWORK (OH),
15830001,KNOLL INC,
42870001,KNOX CNTY (TN),
26690001,KNOX COLLEGE (IL),
38610001,KOHLER CO,
13830001,KOHLS DEPARTMENT STORES,
29220001,KOLBE AND KOLBE MILLWORK CO (WI),
28610001,KOMATSU AMERICA CORP,
33600001,KONE ELEVATOR,
11950001,KONICA MINOLTA USA,
2010167,KP HIX GNRL,
2010170,KP HIX HMO GNRL,
6710001,KRAFT HEINZ COMPANY,
19110001,KROGER COMPANY,
7002910002,KROGER RX PLNS PLAN 0002,
7002910004,KROGER RX PLNS PLAN 0004,
7002910005,KROGER RX PLNS PLAN 0005,
7002910006,KROGER RX PLNS PLAN 0006,
7002910007,KROGER RX PLNS PLAN 0007,
7002910008,KROGER RX PLNS PLAN 0008,
7002910009,KROGER RX PLNS PLAN 0009,
7002910001,KROGER RX PLNS (PROC-UNSP),
30990001,KRONOS,
12530003,KRS HEALTH PLAN (KY),
22640001,KSL RECREATION CORPORATION (CA),
47200001,KVAT FOOD CITY,
13670244,KWIKPEN/LILLY,
33950001,KWIK TRIP,
12530002,KY EMPLOYEES HLTH PLN/KEHP (KY),
28970001,KYOCERA INTERNATIONAL INC,
10150001,KY RACING HLTH AND WELFARE (KY),
12530001,KY TEACHERS RETIRE SYS/KTRS (KY),
14310001,LABORATORY CORP OF AMERICA,
15580004,LABORCARE PPO (MN),
6280266,LABORERS DISTRICT COUNCIL (PA),
6280428,LABORERS HLTH WELFARE S CA (CA),
6280269,LABORERS METRO DETROIT FUND (MI),
15440001,LABORERS TRUST FUNDS NORTHERN CA,
6820010,LA CARE CAL MEDICONNECT (CA),
6820001,LA CARE HEALTH PLAN (CA),
6820011,LA CARE HEALTHY KIDS (CA),
6820008,LA CARE HIX HMO GNRL,
6820002,LA CARE SNP (CA),
36770001,LACKAWANNA INSURANCE GROUP,
22630001,LACLEDE GROUP INC (MO),
32670001,LA CLERKS OF COURT INS TRST,
13170001,LA CNTY EE RETMT ASSC/LACERA(CA),
11620042,LA CRUZ AZUL(PR)-CAREMARK/PCS,
11620043,LA CRUZ AZUL(PR)-OTHER,
22770001,LAFARGEHOLCIM,
47800001,LAFAYETTE GENERAL HLTH (LA),
38520001,LAFAYETTE PARISH SCHOOL SYS (LA),
20110001,LA FIREMANS RELIEF/LAFRA (CA),
22790001,LAFOURCHE PARISH PUB SCHLS (LA),
42070001,LAHEY HOSPITAL MED CTR (MA),
9650024,LA HLTHCARE CONNECTIONS (LA),
21950001,LAIDLAW TRANSIT SVCS INC (AZ),
6200024,LA JOYA ISD (TX),
19860001,LAKE COUNTY BOARD OF COMM (OH),
22620001,LAKE COUNTY EMPLOY/RETIREES (FL),
47210001,LAKE COUNTY (IL),
16570001,LAKE COUNTY SCHL HLTCRE CONS(OH),
25690001,LAKE FOREST HOSPITAL (IL),
27560001,LAKE HAVASU UNIFIED SCHL DIST,
29990001,LAMAR ADVERTISING CO,
13670017,LAMISIL/NOVARTIS,
45350001,LAM RESEARCH,
30290001,LANDMARK SERVICES COOP (WI),
36020059,LAND OF LINCOLN HIX PPO GNRL,
16150001,LAND O LAKES INC,
7440002,LANDS END,
30100001,LANDSTAR SYSTEMS INC,
30410001,LANE HOME FURNISHINGS,
24390001,LANSING BOARD WATER LIGHT (MI),
12070001,LAS VEGAS METRO POLICE DEPT(NV),
13670386,LATUDA 14 DAY/SUNOVION,
13670265,LATUDA/SUNOVION PHARMA,
6280111,LAUNDRY/DRY CLEAN LOC 52 (CA),
6280126,LAUNDRY/DRY CLEAN LOCAL 129(MI),
33890002,LA UNIFIED SCHL DIST RETIREE(CA),
33890001,LA UNIFIED SCHOOL DISTRICT (CA),
34700001,LAW ENFORCEMENT HLTH BENEFIT,
43870001,LAWRENCE AND MEMORIAL HOSPITAL,
29040001,LAWRENCE UNIV (WI),
12440001,LA Z BOY,
36570001,L BRANDS INC,
7002040003,LDI PHARM BENFT MGMT PLAN 0003,
7002040005,LDI PHARM BENFT MGMT PLAN 0005,
7002040007,LDI PHARM BENFT MGMT PLAN 0007,
7002040008,LDI PHARM BENFT MGMT PLAN 0008,
7002040009,LDI PHARM BENFT MGMT PLAN 0009,
7002040010,LDI PHARM BENFT MGMT PLAN 0010,
7002040011,LDI PHARM BENFT MGMT PLAN 0011,
7002040012,LDI PHARM BENFT MGMT PLAN 0012,
7002040013,LDI PHARM BENFT MGMT PLAN 0013,
7002040014,LDI PHARM BENFT MGMT PLAN 0014,
7002040015,LDI PHARM BENFT MGMT PLAN 0015,
7002040016,LDI PHARM BENFT MGMT PLAN 0016,
7002040017,LDI PHARM BENFT MGMT PLAN 0017,
7002040019,LDI PHARM BENFT MGMT PLAN 0019,
7002040020,LDI PHARM BENFT MGMT PLAN 0020,
7002040021,LDI PHARM BENFT MGMT PLAN 0021,
7002040022,LDI PHARM BENFT MGMT PLAN 0022,
7002040001,LDI PHARM BENFT MGMT (PROC-UNSP),
30510001,LEANDER INDEP SCH DIST (TX),
20140001,LEAR CORPORATION,
20140002,LEAR EGWP,
25970001,LEE COUNTY SHERIFFS DEPT (FL),
37780001,LEE ENTERPRISES,
31450001,LEE MEMORIAL HEALTH SYSTEM (FL),
30170001,LEGACY COMMUNITY HLTH SVCS (TX),
23700001,LEGACY HEALTH SYSTEM,
13590001,LEGGETT AND PLATT,
13330001,LEGG MASON INC,
35660001,LEGRAND,
25450001,LEHIGH CEMENT COMPANY,
32330001,LEHIGH UNIV (PA),
31360001,LENNAR CORP,
17960001,LENNOX INTERNATIONAL INC,
37870001,LENOVO,
50754,LEON CARES (FL),
10960001,LEPRINO FOODS COMPANY,
13670011,LESCOL/ NOVARTIS,
33460001,LETICA CORP,
13670100,LEVAQUIN/JANSSEN,
44870001,LEVEL 3 COMMUNICATIONS,
18800001,LEVER BROTHERS,
13670069,LEVITRA/GSK,
13670044,LEVITRA MATCH CARD/ GSK,
13670066,LEVOXYL/PFIZER,
13670204,LEXAPRO/FOREST,
30260001,LEXINGTON FAYETTE URBAN CNTY(KY),
42060001,LEXINGTON MEDICAL CENTER (SC),
39910001,LEXMARK INTERNATIONAL,
44740001,LHP HOSPITAL GROUP,
13670340,LIALDA/SHIRE,
18910001,LIBBEY INC,
20920002,LIBERTY HEALTH DUAL POWER (NY),
20920003,LIBERTY HLTH MED ADV GENERAL(NY),
15150001,LIBERTY MEDICARE DISC CARD,
5940001,LIBERTY MUTUAL INSURANCE CO,
5940002,LIBERTY MUTUAL WORKERS COMP,
20920001,LIBERTY PREFERRED CHOICE (NY),
13670251,LIDODERM SAVING CARD/ENDO,
22650001,LIFEBRIDGE HEALTH (MD),
33040001,LIFE CARE CTR AMERICA,
20640001,LIFEPOINT HOSPITALS INC,
29780001,LIFETIME BENEFIT SOLUTIONS,
33660001,LIFETIME FITNESS,
19390001,LIFEWAY CHRISTIAN RESOURCES,
11600011,LIFEWISE HEALTH PLAN PPO (AZ),
