"Notes","State","State Code","Year","Year Code","UCD - Drug/Alcohol Induced Cause","UCD - Drug/Alcohol Induced Cause Code",Deaths,Population,Crude Rate
,"Colorado","08","1999","1999","All other non-drug and non-alcohol causes","O9",17,4226018,Unreliable
,"Colorado","08","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",111,4301261,2.6
,"Colorado","08","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,4301261,Unreliable
,"Colorado","08","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",30,4301261,0.7
,"Colorado","08","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",107,4425687,2.4
,"Colorado","08","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,4425687,Unreliable
,"Colorado","08","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",25,4425687,0.6
,"Colorado","08","2001","2001","All other non-drug and non-alcohol causes","O9",17,4425687,Unreliable
,"Colorado","08","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",135,4490406,3.0
,"Colorado","08","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,4490406,Unreliable
,"Colorado","08","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",17,4490406,Unreliable
,"Colorado","08","2002","2002","All other non-drug and non-alcohol causes","O9",25,4490406,0.6
,"Colorado","08","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",150,4528732,3.3
,"Colorado","08","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,4528732,Unreliable
,"Colorado","08","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",23,4528732,0.5
,"Colorado","08","2003","2003","All other non-drug and non-alcohol causes","O9",29,4528732,0.6
,"Colorado","08","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",159,4575013,3.5
,"Colorado","08","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,4575013,Unreliable
,"Colorado","08","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,4575013,Unreliable
,"Colorado","08","2004","2004","All other non-drug and non-alcohol causes","O9",25,4575013,0.5
,"Colorado","08","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",197,4631888,4.3
,"Colorado","08","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,4631888,Unreliable
,"Colorado","08","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",19,4631888,Unreliable
,"Colorado","08","2005","2005","All other non-drug and non-alcohol causes","O9",37,4631888,0.8
,"Colorado","08","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",209,4720423,4.4
,"Colorado","08","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",26,4720423,0.6
,"Colorado","08","2006","2006","All other non-drug and non-alcohol causes","O9",28,4720423,0.6
,"Colorado","08","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",202,4803868,4.2
,"Colorado","08","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,4803868,Unreliable
,"Colorado","08","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",21,4803868,0.4
,"Colorado","08","2007","2007","All other non-drug and non-alcohol causes","O9",22,4803868,0.5
,"Colorado","08","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",191,4889730,3.9
,"Colorado","08","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,4889730,Unreliable
,"Colorado","08","2008","2008","All other non-drug and non-alcohol causes","O9",18,4889730,Unreliable
,"Colorado","08","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",199,4972195,4.0
,"Colorado","08","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",20,4972195,0.4
,"Colorado","08","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,4972195,Unreliable
,"Colorado","08","2009","2009","All other non-drug and non-alcohol causes","O9",26,4972195,0.5
,"Colorado","08","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",165,5029196,3.3
,"Colorado","08","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,5029196,Unreliable
,"Colorado","08","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,5029196,Unreliable
,"Colorado","08","2010","2010","All other non-drug and non-alcohol causes","O9",17,5029196,Unreliable
,"Colorado","08","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",239,5116796,4.7
,"Colorado","08","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,5116796,Unreliable
,"Colorado","08","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,5116796,Unreliable
,"Colorado","08","2011","2011","All other non-drug and non-alcohol causes","O9",16,5116796,Unreliable
,"Colorado","08","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",205,5187582,4.0
,"Colorado","08","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,5187582,Unreliable
,"Colorado","08","2012","2012","All other non-drug and non-alcohol causes","O9",19,5187582,Unreliable
,"Colorado","08","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",267,5268367,5.1
,"Colorado","08","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,5268367,Unreliable
,"Colorado","08","2013","2013","All other non-drug and non-alcohol causes","O9",24,5268367,0.5
,"Colorado","08","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",325,5355866,6.1
,"Colorado","08","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",24,5355866,0.4
,"Colorado","08","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,5355866,Unreliable
,"Colorado","08","2014","2014","All other non-drug and non-alcohol causes","O9",35,5355866,0.7
,"Colorado","08","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",336,5456574,6.2
,"Colorado","08","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,5456574,Unreliable
,"Colorado","08","2015","2015","All other non-drug and non-alcohol causes","O9",39,5456574,0.7
,"Colorado","08","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",439,5540545,7.9
,"Colorado","08","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",25,5540545,0.5
,"Colorado","08","2016","2016","All other non-drug and non-alcohol causes","O9",48,5540545,0.9
,"Colorado","08","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",520,5607154,9.3
,"Colorado","08","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",35,5607154,0.6
,"Colorado","08","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,5607154,Unreliable
,"Colorado","08","2017","2017","All other non-drug and non-alcohol causes","O9",64,5607154,1.1
,"Colorado","08","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",588,5695564,10.3
,"Colorado","08","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",25,5695564,0.4
,"Colorado","08","2018","2018","All other non-drug and non-alcohol causes","O9",90,5695564,1.6
,"Connecticut","09","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",136,3386401,4.0
,"Connecticut","09","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,3386401,Unreliable
,"Connecticut","09","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",133,3405565,3.9
,"Connecticut","09","2000","2000","All other non-drug and non-alcohol causes","O9",13,3405565,Unreliable
,"Connecticut","09","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",124,3432835,3.6
,"Connecticut","09","2001","2001","All other non-drug and non-alcohol causes","O9",10,3432835,Unreliable
,"Connecticut","09","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",128,3458749,3.7
,"Connecticut","09","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",148,3484336,4.2
,"Connecticut","09","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",138,3496094,3.9
,"Connecticut","09","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",132,3506956,3.8
,"Connecticut","09","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",171,3517460,4.9
,"Connecticut","09","2006","2006","All other drug-induced causes","D9",11,3517460,Unreliable
,"Connecticut","09","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",191,3527270,5.4
,"Connecticut","09","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",167,3545579,4.7
,"Connecticut","09","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",162,3561807,4.5
,"Connecticut","09","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",128,3574097,3.6
,"Connecticut","09","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",149,3580709,4.2
,"Connecticut","09","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",158,3590347,4.4
,"Connecticut","09","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",334,3596080,9.3
,"Connecticut","09","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",404,3596677,11.2
,"Connecticut","09","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,3596677,Unreliable
,"Connecticut","09","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",543,3590886,15.1
,"Connecticut","09","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,3590886,Unreliable
,"Connecticut","09","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",740,3576452,20.7
,"Connecticut","09","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,3576452,Unreliable
,"Connecticut","09","2016","2016","All other non-drug and non-alcohol causes","O9",14,3576452,Unreliable
,"Connecticut","09","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",865,3588184,24.1
,"Connecticut","09","2017","2017","All other non-drug and non-alcohol causes","O9",16,3588184,Unreliable
,"Connecticut","09","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",888,3572665,24.9
,"Connecticut","09","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,3572665,Unreliable
,"Delaware","10","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,774990,2.6
,"Delaware","10","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",19,783600,Unreliable
,"Delaware","10","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",18,795699,Unreliable
,"Delaware","10","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",31,806169,3.8
,"Delaware","10","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,818003,Unreliable
,"Delaware","10","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",19,830803,Unreliable
,"Delaware","10","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",12,845150,Unreliable
,"Delaware","10","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",25,859268,2.9
,"Delaware","10","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",19,871749,Unreliable
,"Delaware","10","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,883874,2.5
,"Delaware","10","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",32,891730,3.6
,"Delaware","10","2009","2009","All other non-drug and non-alcohol causes","O9",10,891730,Unreliable
,"Delaware","10","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",46,897934,5.1
,"Delaware","10","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",36,907135,4.0
,"Delaware","10","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",46,917092,5.0
,"Delaware","10","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",67,925749,7.2
,"Delaware","10","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",77,935614,8.2
,"Delaware","10","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",92,945934,9.7
,"Delaware","10","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",133,952065,14.0
,"Delaware","10","2016","2016","All other non-drug and non-alcohol causes","O9",10,952065,Unreliable
,"Delaware","10","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",235,961939,24.4
,"Delaware","10","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",334,967171,34.5
,"Delaware","10","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,967171,Unreliable
,"District of Columbia","11","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",39,570213,6.8
,"District of Columbia","11","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",47,572059,8.2
,"District of Columbia","11","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",51,574504,8.9
,"District of Columbia","11","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",37,573158,6.5
,"District of Columbia","11","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",56,568502,9.9
,"District of Columbia","11","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",42,567754,7.4
,"District of Columbia","11","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",34,567136,6.0
,"District of Columbia","11","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",50,570681,8.8
,"District of Columbia","11","2006","2006","All other non-drug and non-alcohol causes","O9",10,570681,Unreliable
,"District of Columbia","11","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,574404,3.8
,"District of Columbia","11","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",23,580236,4.0
,"District of Columbia","11","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",45,601723,7.5
,"District of Columbia","11","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",38,617996,6.1
,"District of Columbia","11","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",39,632323,6.2
,"District of Columbia","11","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",57,646449,8.8
,"District of Columbia","11","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",63,658893,9.6
,"District of Columbia","11","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",95,672228,14.1
,"District of Columbia","11","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",200,681170,29.4
,"District of Columbia","11","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,681170,Unreliable
,"District of Columbia","11","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",243,693972,35.0
,"District of Columbia","11","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,693972,Unreliable
,"District of Columbia","11","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",202,702455,28.8
,"District of Columbia","11","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,702455,Unreliable
,"Florida","12","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",287,15759421,1.8
,"Florida","12","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",42,15759421,0.3
,"Florida","12","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",20,15759421,0.1
,"Florida","12","1999","1999","All other non-drug and non-alcohol causes","O9",35,15759421,0.2
,"Florida","12","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",359,15982378,2.2
,"Florida","12","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",33,15982378,0.2
,"Florida","12","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,15982378,Unreliable
,"Florida","12","2000","2000","All other non-drug and non-alcohol causes","O9",36,15982378,0.2
,"Florida","12","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",536,16356966,3.3
,"Florida","12","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",51,16356966,0.3
,"Florida","12","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,16356966,Unreliable
